participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt
214,\LEFT,right,2,22,0.6,5,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,6,23,0.6,5,NaN,NaN,NaN,NaN,NaN
214,\LEFT,left,10,24,0.6,10,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,right,4,25,0.6,7,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,right,10,26,0.6,3,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,9,27,0.6,1,NaN,NaN,NaN,NaN,NaN
214,\LEFT,left,4,28,0.6,2,NaN,NaN,NaN,NaN,NaN
214,\LEFT,left,2,29,0.6,5,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,4,30,0.6,7,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,8,31,0.6,7,NaN,NaN,NaN,NaN,NaN
214,\LEFT,left,9,32,0.6,1,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,10,33,0.6,10,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,2,34,0.6,5,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,left,1,35,0.6,5,NaN,NaN,NaN,NaN,NaN
214,\LEFT,left,3,36,0.6,6,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,right,9,37,0.6,6,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,right,2,38,0.6,11,NaN,NaN,NaN,NaN,NaN
214,\RIGHT,right,3,39,0.6,11,NaN,NaN,NaN,NaN,NaN
214,\LEFT,left,7,40,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,8,1,0.6,3,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,1,2,0.6,4,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,8,3,0.6,6,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,1,4,0.6,1,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,7,5,0.6,7,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,9,6,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,10,7,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,8,8,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,3,9,0.6,3,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,6,10,0.6,1,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,6,11,0.6,10,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,9,12,0.6,7,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,7,13,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,4,14,0.6,10,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,2,15,0.6,11,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,1,16,0.6,8,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,2,17,0.6,11,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,4,18,0.6,6,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,9,19,0.6,3,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,3,20,0.6,10,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,1,21,0.6,6,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,5,22,0.6,2,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,5,23,0.6,2,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,5,24,0.6,7,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,6,25,0.6,10,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,2,26,0.6,11,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,7,27,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,5,28,0.6,2,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,4,29,0.6,7,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,10,30,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,7,31,0.6,5,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,10,32,0.6,6,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,9,33,0.6,7,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,left,6,34,0.6,11,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,8,35,0.6,8,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,3,36,0.6,8,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,4,37,0.6,10,NaN,NaN,NaN,NaN,NaN
215,\RIGHT,right,10,38,0.6,10,NaN,NaN,NaN,NaN,NaN
215,\LEFT,right,2,39,0.6,1,NaN,NaN,NaN,NaN,NaN
215,\LEFT,left,3,40,0.6,2,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,6,1,0.6,4,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,7,2,0.6,10,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,10,3,0.6,3,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,1,4,0.6,3,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,3,5,0.6,1,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,4,6,0.6,7,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,7,7,0.6,10,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,6,8,0.6,2,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,9,9,0.6,4,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,1,10,0.6,11,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,7,11,0.6,11,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,8,12,0.6,1,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,7,13,0.6,1,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,3,14,0.6,11,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,10,15,0.6,10,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,2,16,0.6,10,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,1,17,0.6,11,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,2,18,0.6,11,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,8,19,0.6,3,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,6,20,0.6,11,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,2,21,0.6,7,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,10,22,0.6,6,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,5,23,0.6,4,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,8,24,0.6,6,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,4,25,0.6,2,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,2,26,0.6,5,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,9,27,0.6,1,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,4,28,0.6,5,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,5,29,0.6,10,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,9,30,0.6,7,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,5,31,0.6,2,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,10,32,0.6,2,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,3,33,0.6,10,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,8,34,0.6,3,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,6,35,0.6,2,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,right,1,36,0.6,1,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,4,37,0.6,3,NaN,NaN,NaN,NaN,NaN
216,\LEFT,right,9,38,0.6,4,NaN,NaN,NaN,NaN,NaN
216,\LEFT,left,5,39,0.6,1,NaN,NaN,NaN,NaN,NaN
216,\RIGHT,left,3,40,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,1,1,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,4,2,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,9,3,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,7,4,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,6,5,0.6,1,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,8,6,0.6,1,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,10,7,0.6,11,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,3,8,0.6,9,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,1,9,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,10,10,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,9,11,0.6,7,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,6,12,0.6,6,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,7,13,0.6,7,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,10,14,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,5,15,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,9,16,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,3,17,0.6,8,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,10,18,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,5,19,0.6,1,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,6,20,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,1,21,0.6,5,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,2,22,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,2,23,0.6,7,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,9,24,0.6,11,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,8,25,0.6,6,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,4,26,0.6,9,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,4,27,0.6,4,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,8,28,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,6,29,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,5,30,0.6,1,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,7,31,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,3,32,0.6,11,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,4,33,0.6,11,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,7,34,0.6,10,NaN,NaN,NaN,NaN,NaN
217,\LEFT,right,2,35,0.6,5,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,2,36,0.6,11,NaN,NaN,NaN,NaN,NaN
217,\LEFT,left,1,37,0.6,2,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,3,38,0.6,8,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,left,8,39,0.6,8,NaN,NaN,NaN,NaN,NaN
217,\RIGHT,right,5,40,0.6,7,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,7,1,0.6,8,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,6,2,0.6,6,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,10,3,0.6,7,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,7,4,0.6,1,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,5,5,0.6,2,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,4,6,0.6,6,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,2,7,0.6,8,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,6,8,0.6,7,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,9,9,0.6,10,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,7,10,0.6,5,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,6,11,0.6,11,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,8,12,0.6,7,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,9,13,0.6,9,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,1,14,0.6,2,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,2,15,0.6,3,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,2,16,0.6,1,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,6,17,0.6,11,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,3,18,0.6,3,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,10,19,0.6,11,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,10,20,0.6,1,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,1,21,0.6,5,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,5,22,0.6,4,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,3,23,0.6,11,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,3,24,0.6,7,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,8,25,0.6,1,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,4,26,0.6,3,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,2,27,0.6,2,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,4,28,0.6,6,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,10,29,0.6,2,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,7,30,0.6,6,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,8,31,0.6,8,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,3,32,0.6,7,NaN,NaN,NaN,NaN,NaN
218,\LEFT,left,5,33,0.6,6,NaN,NaN,NaN,NaN,NaN
218,\LEFT,right,5,34,0.6,3,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,9,35,0.6,8,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,9,36,0.6,1,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,1,37,0.6,8,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,1,38,0.6,9,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,right,4,39,0.6,2,NaN,NaN,NaN,NaN,NaN
218,\RIGHT,left,8,40,0.6,6,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,10,1,0.6,2,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,4,2,0.6,5,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,9,3,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,6,4,0.6,8,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,1,5,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,8,6,0.6,3,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,9,7,0.6,3,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,2,8,0.6,2,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,6,9,0.6,2,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,9,10,0.6,2,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,7,11,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,1,12,0.6,6,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,8,13,0.6,8,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,2,14,0.6,4,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,2,15,0.6,5,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,1,16,0.6,4,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,7,17,0.6,11,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,10,18,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,3,19,0.6,5,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,8,20,0.6,4,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,4,21,0.6,4,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,2,22,0.6,8,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,3,23,0.6,8,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,5,24,0.6,6,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,4,25,0.6,3,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,3,26,0.6,4,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,6,27,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,5,28,0.6,1,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,5,29,0.6,9,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,6,30,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,7,31,0.6,11,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,7,32,0.6,5,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,9,33,0.6,6,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,10,34,0.6,11,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,4,35,0.6,8,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,8,36,0.6,8,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,left,10,37,0.6,3,NaN,NaN,NaN,NaN,NaN
219,\RIGHT,right,5,38,0.6,2,NaN,NaN,NaN,NaN,NaN
219,\LEFT,left,1,39,0.6,7,NaN,NaN,NaN,NaN,NaN
219,\LEFT,right,3,40,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,7,1,0.6,7,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,8,2,0.6,9,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,8,3,0.6,7,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,3,4,0.6,2,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,3,5,0.6,4,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,1,6,0.6,7,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,1,7,0.6,3,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,7,8,0.6,2,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,2,9,0.6,6,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,4,10,0.6,11,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,3,11,0.6,5,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,6,12,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,7,13,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,10,14,0.6,1,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,9,15,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,2,16,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,5,17,0.6,4,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,6,18,0.6,9,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,2,19,0.6,10,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,10,20,0.6,4,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,1,21,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,10,22,0.6,4,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,4,23,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,9,24,0.6,5,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,4,25,0.6,1,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,9,26,0.6,9,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,6,27,0.6,10,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,7,28,0.6,5,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,8,29,0.6,3,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,3,30,0.6,9,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,5,31,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,5,32,0.6,4,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,2,33,0.6,4,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,4,34,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,5,35,0.6,10,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,9,36,0.6,6,NaN,NaN,NaN,NaN,NaN
220,\LEFT,right,1,37,0.6,1,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,left,10,38,0.6,10,NaN,NaN,NaN,NaN,NaN
220,\LEFT,left,6,39,0.6,8,NaN,NaN,NaN,NaN,NaN
220,\RIGHT,right,8,40,0.6,2,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,10,1,0.6,9,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,9,2,0.6,8,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,10,3,0.6,6,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,3,4,0.6,9,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,3,5,0.6,8,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,5,6,0.6,3,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,9,7,0.6,11,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,9,8,0.6,11,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,2,9,0.6,4,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,3,10,0.6,6,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,8,11,0.6,9,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,10,12,0.6,1,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,4,13,0.6,9,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,4,14,0.6,7,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,5,15,0.6,2,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,9,16,0.6,9,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,5,17,0.6,8,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,8,18,0.6,8,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,5,19,0.6,11,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,8,20,0.6,4,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,3,21,0.6,1,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,1,22,0.6,10,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,10,23,0.6,3,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,2,24,0.6,6,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,6,25,0.6,10,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,6,26,0.6,6,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,7,27,0.6,6,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,6,28,0.6,11,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,2,29,0.6,5,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,1,30,0.6,2,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,1,31,0.6,3,NaN,NaN,NaN,NaN,NaN
221,\LEFT,right,4,32,0.6,2,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,8,33,0.6,10,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,6,34,0.6,4,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,7,35,0.6,5,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,4,36,0.6,2,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,1,37,0.6,8,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,left,7,38,0.6,3,NaN,NaN,NaN,NaN,NaN
221,\LEFT,left,2,39,0.6,11,NaN,NaN,NaN,NaN,NaN
221,\RIGHT,right,7,40,0.6,9,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,10,1,0.6,11,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,4,2,0.6,7,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,2,3,0.6,10,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,10,4,0.6,9,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,8,5,0.6,7,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,1,6,0.6,8,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,4,7,0.6,4,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,9,8,0.6,4,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,9,9,0.6,2,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,4,10,0.6,6,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,2,11,0.6,7,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,8,12,0.6,2,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,5,13,0.6,8,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,5,14,0.6,1,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,6,15,0.6,8,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,1,16,0.6,3,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,8,17,0.6,11,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,7,18,0.6,9,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,5,19,0.6,3,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,6,20,0.6,10,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,9,21,0.6,11,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,10,22,0.6,6,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,2,23,0.6,9,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,3,24,0.6,1,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,9,25,0.6,1,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,7,26,0.6,1,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,3,27,0.6,2,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,5,28,0.6,7,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,7,29,0.6,10,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,3,30,0.6,10,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,10,31,0.6,1,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,6,32,0.6,9,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,8,33,0.6,2,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,3,34,0.6,2,NaN,NaN,NaN,NaN,NaN
222,\LEFT,right,4,35,0.6,7,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,6,36,0.6,4,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,2,37,0.6,2,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,right,1,38,0.6,5,NaN,NaN,NaN,NaN,NaN
222,\RIGHT,left,1,39,0.6,8,NaN,NaN,NaN,NaN,NaN
222,\LEFT,left,7,40,0.6,7,NaN,NaN,NaN,NaN,NaN
223,\LEFT,left,6,1,0.6,9,NaN,NaN,NaN,NaN,NaN
223,\RIGHT,left,2,2,0.6,11,NaN,NaN,NaN,NaN,NaN
223,\LEFT,right,1,3,0.6,6,NaN,NaN,NaN,NaN,NaN
223,\LEFT,left,3,4,0.6,8,NaN,NaN,NaN,NaN,NaN
223,\RIGHT,left,6,5,0.6,10,NaN,NaN,NaN,NaN,NaN
